TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionAmount_Binned,CustomerAge_Binned,Target
-1.0777115392877792,0,15,2,1.1388911165792903,2,2.2482797829280394,-0.10527437459868337,-0.37984158510385957,201,0,1,0
-0.9465865899734975,1,25,1,-0.4379072073816474,1,-0.3435468871148713,-0.10527437459868337,-0.623958986777126,335,0,0,2
-0.5985842496215824,1,19,2,-0.043707626391412985,0,1.1170405181026806,-0.10527437459868337,-0.8594023228886434,298,1,0,2
-0.8832807585196026,1,11,1,-1.0010494659391251,3,2.348516173482185,-0.10527437459868337,-0.9676337547732513,127,0,2,3
-0.9945552357628524,0,24,2,0.8010057614448036,0,-1.4175082144807183,-0.10527437459868337,0.8302021467782449,174,0,1,0
-0.8714982851575213,1,3,0,-0.8884210142276296,0,1.976209579995358,-0.10527437459868337,1.2136143822365353,35,0,2,1
2.3983976866399,1,20,2,-1.282620595217864,3,0.4440247529534165,-0.10527437459868337,-1.2129200569407397,87,3,2,3
-0.08810359863594869,0,37,1,0.012606599464334787,0,-0.9879236835343794,-0.10527437459868337,2.4989492091682775,267,2,0,2
-0.6093282677042939,1,39,1,0.23786350288732588,1,-1.0595211053587692,-0.10527437459868337,0.16857614567095577,0,1,0,1
-0.7955712280005156,1,25,1,-1.057363691794873,3,0.37242733112902665,-0.10527437459868337,-1.0837720003533569,354,0,2,2
1.485635436661441,1,38,0,1.702033375136768,2,0.257871456210003,-0.10527437459868337,-0.06027603346873702,291,3,1,2
2.068887838378303,1,23,0,1.195205342435038,0,-0.4151443089392611,9.498987800327424,0.7221715392076224,293,3,1,2
0.23289890445234945,1,28,2,0.5757488580218125,2,1.3891107210353617,-0.10527437459868337,-1.0531900618723669,69,2,1,1
0.20430144368200973,1,35,0,1.0262626648677948,2,0.00012073764219972925,-0.10527437459868337,-0.20244934908755016,68,2,1,1
-0.9717491602043831,1,30,2,-0.38159298152589965,0,-1.4318276988455962,-0.10527437459868337,2.3441110884149303,321,0,0,2
-0.14338137196856093,0,5,2,0.6883773097333081,0,-0.042837715452434144,-0.10527437459868337,2.1233433752484916,160,2,1,3
-0.8866757084713889,1,40,0,-1.4515632727851073,3,-0.02851823108755619,-0.10527437459868337,-1.253396454891543,100,0,2,3
0.10780498387594663,1,21,1,-1.0010494659391251,3,-1.2313549177373047,-0.10527437459868337,-1.0920109465681378,210,2,2,0
0.630866919977023,1,6,1,1.6457191492810201,2,-0.4151443089392611,-0.10527437459868337,-0.11243371234968444,288,3,1,2
-0.45064431289904205,1,3,1,-1.057363691794873,3,-0.6299365744124305,-0.10527437459868337,-0.9270620940068395,250,1,2,0
0.9303015057245622,1,28,2,-1.4515632727851073,3,-0.2003520434660917,-0.10527437459868337,-1.1143874095533444,311,3,2,2
1.396248401460295,1,10,2,-1.057363691794873,3,0.27219094057488097,-0.10527437459868337,-1.2472893360098367,61,3,2,1
-1.0197178059937382,0,34,2,-0.2126503039586563,1,0.8020118620753655,-0.10527437459868337,-0.9719077081221689,8,0,0,1
0.5912059164226271,0,18,2,1.3641480200022813,2,0.028759706371955646,-0.10527437459868337,-0.30958654592800744,44,3,1,1
0.5880905505845176,1,29,2,0.35049195459882143,1,2.076445970549504,-0.10527437459868337,0.019021249177837353,159,3,0,3
-0.7664145990028227,1,41,1,1.2515195682907858,0,0.37242733112902665,-0.10527437459868337,2.521871502340213,22,1,1,1
-0.4306340784773378,1,36,1,-0.9447352400833774,3,0.3294688780343928,-0.10527437459868337,-1.0790680769988552,155,1,2,3
-0.6897286706801237,1,29,0,0.969948439012047,2,-0.4151443089392611,-0.10527437459868337,-0.1627685243806116,258,1,1,0
0.1582898866883901,1,23,1,-1.1136779176506206,3,-0.5153806994934068,-0.10527437459868337,-0.9747552939076526,172,2,2,0
-0.865826721708655,0,8,1,0.6883773097333081,2,-0.9592847148046235,-0.10527437459868337,-0.4055213505870549,214,0,1,0
0.06087479336596152,0,9,1,1.3078337941465337,2,-0.8304093555207219,-0.10527437459868337,-0.12142188773587195,86,2,1,3
0.43615655509517,1,16,1,0.1815492770315781,1,-1.3029523395616944,-0.10527437459868337,0.13404723701894722,46,2,0,1
-0.6600128734550778,1,18,1,-1.2263063693621163,3,-0.9736041991695015,-0.10527437459868337,-1.0761278030684553,313,1,2,2
1.1630752506540882,1,16,0,0.06892082532008256,1,0.4726637216831724,-0.10527437459868337,0.10039629107295148,2,3,0,1
-0.053235465601721384,1,9,1,1.9272902785597592,2,1.5466250490490192,9.498987800327424,-0.24071925425520735,279,2,1,2
0.2888556677753189,1,19,2,0.1815492770315781,1,1.5323055646841413,-0.10527437459868337,0.396923689354993,106,2,0,3
1.2943999029067104,0,30,1,0.6320630838775603,1,-0.21467152783096966,-0.10527437459868337,0.8620817192880631,98,3,1,3
-1.0845813203666879,1,5,2,0.2941777287430737,0,0.07171815946658952,-0.10527437459868337,2.285830842628124,308,0,0,2
-0.3035031879298632,0,26,1,-0.15633607810290853,1,0.959526190089023,-0.10527437459868337,-0.6500790209486735,317,1,0,2
0.08427997773945202,1,16,1,0.6320630838775603,2,1.5179860803192633,-0.10527437459868337,-0.5394505706497029,229,2,1,0
0.9735172215814163,1,0,1,-1.1136779176506206,3,0.12899609692610137,-0.10527437459868337,-0.8132230293547963,346,3,2,2
-0.639203827280012,0,2,2,0.8573199873005514,1,-1.47478615194023,-0.10527437459868337,-0.3718343592513694,48,1,1,1
-0.3522706454725797,0,16,1,-0.7194783366603863,1,-0.2289910121958476,-0.10527437459868337,-1.0641015162655674,139,1,2,3
-0.5742204911440582,1,1,0,-0.043707626391412985,1,1.4463886584948735,-0.10527437459868337,-0.3253589785879286,235,1,0,0
-0.5356378834567002,1,9,2,-0.550535659093143,1,0.22923248748024708,-0.10527437459868337,0.325656804597138,183,1,2,0
-1.00869420379735,1,4,0,0.969948439012047,2,-0.9163262617099897,-0.10527437459868337,0.19465498511142948,351,0,1,2
-0.17333681271961526,0,17,2,-1.057363691794873,3,2.3055577203875512,-0.10527437459868337,0.367572443464836,142,2,2,3
-0.18052611849986824,1,29,0,-0.4379072073816474,1,-0.9736041991695015,-0.10527437459868337,0.4067718047523483,174,2,0,0
-0.4580732622053036,1,18,2,-1.282620595217864,3,-0.08579616854706802,-0.10527437459868337,-1.1523715262741763,119,1,2,3
-0.7420508405252986,1,25,1,-0.043707626391412985,0,-0.7158534806016982,-0.10527437459868337,2.4629501635510684,312,1,0,2
-0.6271817103919222,1,24,1,-1.4515632727851073,3,-0.6012976056826745,-0.10527437459868337,-0.9648788571326838,27,1,2,1
-0.4116622993350034,1,39,2,0.2941777287430737,0,-0.7444924493314541,-0.10527437459868337,1.395051425910164,246,1,0,0
-0.37387850340100687,1,10,0,-0.38159298152589965,1,-0.24331049656072556,-0.10527437459868337,-1.1733937124753282,208,1,0,0
0.2718809180163881,0,31,2,0.7446915355890559,1,-0.5583391525880407,-0.10527437459868337,0.34551781431614437,113,2,1,3
2.577091875866856,1,11,0,1.0262626648677948,2,-0.45810276203389494,-0.10527437459868337,-0.10147591388402571,283,3,1,2
-0.06953122537029487,1,10,2,0.23786350288732588,0,0.7304144402509757,-0.10527437459868337,0.5321556927878532,195,2,0,0
-0.4897062076384169,1,36,2,-0.6068498849488907,0,0.5442611435075622,-0.10527437459868337,-0.9233416948567275,199,1,2,0
-1.0095329561383797,1,23,1,1.0825768907235425,0,-0.7158534806016982,-0.10527437459868337,1.2255325328703546,341,0,1,2
1.1612779242090252,1,42,0,0.1815492770315781,0,-0.057157199817312106,-0.10527437459868337,1.4023815133706268,69,3,0,1
-1.0692441347021477,0,36,2,0.7446915355890559,0,0.8592897995348773,-0.10527437459868337,2.0015331301336476,167,0,1,3
0.46187829355340865,1,18,2,-1.1699921435063685,3,-0.2719494652904815,-0.10527437459868337,-1.111825612214686,135,2,2,3
1.755833512235951,0,25,2,0.8573199873005514,2,-1.2170354333724267,-0.10527437459868337,-0.26929809893772877,109,3,1,3
-0.18635744429940684,1,15,1,-1.3389348210736118,3,0.22923248748024708,-0.10527437459868337,-1.1565218954298722,260,2,2,0
0.6582262225296528,1,20,2,-1.4515632727851073,3,2.0191680330899917,-0.10527437459868337,-0.9614262237345522,118,3,2,3
1.4652257963630562,1,35,0,-0.8884210142276296,1,-0.6728950275070643,-0.10527437459868337,-1.0212306745710933,101,3,2,3
0.9240707740483429,0,23,1,0.35049195459882143,1,0.1146766125612234,-0.10527437459868337,0.6690123134274406,189,3,0,0
2.3217916394925378,0,37,1,-1.0010494659391251,3,0.945206705724145,-0.10527437459868337,-0.8334238956051623,263,3,2,2
-1.0063377091249337,1,21,0,0.6883773097333081,1,-0.5869781213177966,-0.10527437459868337,-1.2638882379619283,281,0,1,2
-0.5180240842950803,1,5,1,1.476776471713777,2,0.20059351875049114,-0.10527437459868337,-0.7709005925177436,59,1,1,1
-0.6482304000929965,1,35,1,-0.4379072073816474,0,0.8020118620753655,-0.10527437459868337,0.6523413206959698,135,1,0,3
0.4235752699797273,1,13,1,-0.8321067883718818,1,-1.3602302770212065,-0.10527437459868337,0.976304409873232,283,2,2,2
-0.7140524885699797,0,12,2,-1.3952490469293595,3,0.6874559871563417,-0.10527437459868337,1.1002748036987635,219,1,2,0
-0.7751615877021305,0,13,1,0.5757488580218125,0,0.6444975340617078,-0.10527437459868337,-1.0115009940255755,268,1,1,2
-0.3241524717542567,1,41,1,-1.0010494659391251,1,0.3867468154939046,-0.10527437459868337,1.1093968619609413,129,1,2,3
-0.5886390432922324,1,19,0,-0.7194783366603863,1,1.661180923968043,-0.10527437459868337,0.732480520658867,12,1,2,1
0.11814959608197728,1,7,2,0.06892082532008256,1,-0.9736041991695015,-0.10527437459868337,1.1091960376469558,264,2,0,2
-0.6483901624436686,1,39,2,0.8010057614448036,2,-0.5583391525880407,-0.10527437459868337,0.2664033332887107,181,1,1,0
1.9142378829275266,1,34,1,-1.0010494659391251,3,-1.4604666675753522,-0.10527437459868337,-1.2073458948923022,316,3,2,2
0.9044200049156512,1,20,2,-1.282620595217864,3,-1.2027159490075487,-0.10527437459868337,-1.2003505146218147,179,3,2,0
-0.5363568140347256,1,35,0,1.0262626648677948,2,0.40106629985878256,-0.10527437459868337,0.7393111220050588,258,1,1,0
3.0670430647911013,1,8,0,0.463120406310317,2,-0.6585755431421864,-0.10527437459868337,-0.8445104276054268,72,3,0,1
-0.12692584984931507,1,27,0,-1.1136779176506206,3,0.8736092838997552,-0.10527437459868337,-1.0620289063584116,243,2,2,0
-0.09165831093840708,0,9,2,0.35049195459882143,1,0.7876923777104875,-0.10527437459868337,0.9627436193378409,33,2,0,1
-0.2538570374584493,0,9,0,1.8709760527040113,2,2.334196689117307,-0.10527437459868337,-0.4071202210868608,193,2,1,0
0.20186506783425726,1,14,2,-0.2689645298144041,1,-0.21467152783096966,-0.10527437459868337,-1.1920240296035016,7,2,0,1
-1.0976418925341473,1,36,2,0.12523505117583034,0,-0.17171307473633576,-0.10527437459868337,1.8113576541309675,210,0,0,0
0.09091011529235192,0,2,2,1.3078337941465337,0,-1.0308821366290133,-0.10527437459868337,2.172192602290066,354,2,1,2
-0.8800455709184888,0,28,0,-0.10002185224716076,1,0.043079190736833604,9.498987800327424,0.14891853493662685,79,0,0,1
0.520551016837807,1,4,2,-1.057363691794873,1,-0.816089871155844,-0.10527437459868337,0.8333355210105537,7,3,2,1
-0.6449952124918826,1,14,1,-0.32527875567015185,1,0.6874559871563417,-0.10527437459868337,0.3530049566888265,219,1,0,0
-0.8936653113133015,1,15,0,1.3641480200022813,2,0.028759706371955646,-0.10527437459868337,-0.8904863221545966,140,0,1,3
-0.8546433571615947,0,11,2,0.06892082532008256,0,0.6588170184265858,-0.10527437459868337,1.561529632862581,230,0,0,0
0.16196442075385287,1,11,2,-1.0010494659391251,3,-0.4008248245743831,-0.10527437459868337,-1.2781879589859573,308,2,2,2
0.21700255056045656,1,32,2,-0.2126503039586563,1,-0.8304093555207219,-0.10527437459868337,-0.2413500485747767,276,2,0,2
-1.087496983266457,1,42,0,0.6320630838775603,2,-1.116799042818281,-0.10527437459868337,0.11544524126838719,264,0,1,2
-0.2507416716203396,0,11,2,1.4204622458580292,0,1.8330147363465785,-0.10527437459868337,1.5555023287723304,332,2,1,2
1.2840552907006795,1,30,1,0.6883773097333081,0,0.5585806278724401,-0.10527437459868337,-0.9511996317454555,230,3,1,0
2.252494719888432,1,40,2,-1.057363691794873,3,-0.5583391525880407,-0.10527437459868337,-1.0314984612912639,215,3,2,0
-0.9552536974974691,1,23,2,-1.057363691794873,3,-0.1573935903714578,-0.10527437459868337,-1.2374618179780184,79,0,2,1
3.0328539217472312,1,35,1,0.7446915355890559,0,0.3581078467641487,-0.10527437459868337,0.11112236917631935,181,3,1,0
-0.6094880300549661,1,28,1,-0.6631641108046386,1,-0.2003520434660917,-0.10527437459868337,0.30891629575698015,62,1,2,1
0.10037603456968511,0,35,1,1.8709760527040113,2,-1.131118527183159,-0.10527437459868337,0.006086103620631136,331,2,1,2
-0.2767030536045867,1,21,2,0.12523505117583034,1,2.2053213298334056,-0.10527437459868337,1.0903751948875657,142,2,0,3
-1.0845813203666879,0,20,1,-1.2263063693621163,3,1.9332511269007242,-0.10527437459868337,-1.0278089581894574,269,0,2,2
0.4154273900954404,1,0,0,0.6320630838775603,0,-0.6299365744124305,-0.10527437459868337,1.7315634600408143,189,2,1,0
-1.0430830497795605,1,25,0,0.2941777287430737,0,0.07171815946658952,-0.10527437459868337,2.3921776155661005,335,0,0,2
0.8338050459184991,1,28,2,-1.5078774986408552,3,-0.7301729649665761,-0.10527437459868337,-0.8654193282961256,40,3,2,1
0.23593438911512293,1,35,1,-1.3389348210736118,3,-1.4461471832104742,-0.10527437459868337,-1.0580639134925482,214,2,2,0
2.8761669963253826,1,39,2,1.3641480200022813,0,-0.01419874672267823,-0.10527437459868337,0.43771419713023496,122,3,1,3
-0.17074067452119054,1,6,2,-1.2263063693621163,3,0.014440222007077688,-0.10527437459868337,-1.247683260625731,144,2,2,3
-1.083662686850322,1,6,2,-0.8321067883718818,0,1.8186952519817006,-0.10527437459868337,0.08568204806749127,200,0,2,0
3.0858151409950954,1,11,0,1.9836045044155068,2,-1.4031887301158403,-0.10527437459868337,-0.7909701505628115,251,3,1,0
-0.2004165311585684,1,5,0,-1.5078774986408552,3,2.5060305014958426,-0.10527437459868337,-1.227611127909971,310,2,2,2
-0.17405574329764048,0,28,2,1.195205342435038,2,-1.4604666675753522,-0.10527437459868337,-1.041037616205565,293,2,1,2
-0.656218517626611,0,17,1,1.3641480200022813,2,0.6731365027914638,-0.10527437459868337,0.2492251304308924,58,1,1,1
-0.9244994449930535,1,20,0,-1.3952490469293595,3,-0.38650534020950517,-0.10527437459868337,-0.8884729296733593,61,0,2,1
2.7801498235713367,1,34,1,1.8146618268482635,2,2.5346694702255985,-0.10527437459868337,-0.7898450194703555,320,3,1,2
0.551904378157244,1,22,0,1.195205342435038,0,0.31514939366951483,-0.10527437459868337,1.2882849816493718,240,3,1,0
-0.04616598158447263,1,30,2,0.5194346321660648,2,-0.38650534020950517,-0.10527437459868337,-0.1709070584383998,354,2,1,2
-0.8304393610347428,1,41,2,1.9836045044155068,2,-0.08579616854706802,-0.10527437459868337,0.34572636264220613,161,0,1,3
0.22211494578196994,0,0,1,-0.550535659093143,1,2.4917110171309647,-0.10527437459868337,-0.5977797351796597,111,2,2,3
-0.03761869582350519,1,35,2,-1.3952490469293595,3,0.587219596602196,-0.10527437459868337,-1.162157849574921,131,2,2,3
0.8735459306482312,1,37,1,0.9136342131562992,0,2.090765454914382,-0.10527437459868337,2.0068755718197946,198,3,1,0
0.3951775121477277,1,40,0,-0.4379072073816474,1,1.8043757676168226,-0.10527437459868337,1.017620150469666,215,2,0,0
-0.7760402806308283,0,39,2,-0.4942214332373952,1,0.7447339246158536,-0.10527437459868337,1.004015590532509,277,1,0,2
-0.735141118858722,0,27,2,-1.3952490469293595,3,-0.6728950275070643,-0.10527437459868337,-1.018995860410334,340,1,2,2
2.1010799520387695,0,22,1,1.3078337941465337,0,0.14331558129097932,-0.10527437459868337,1.8173051434297625,137,3,1,3
-0.9647994979501385,1,5,1,-1.2263063693621163,3,0.043079190736833604,-0.10527437459868337,-1.158115616588294,316,0,2,2
-0.9936765428341549,1,42,2,0.969948439012047,0,-0.28626894965535943,-0.10527437459868337,0.9167265300575975,7,0,1,1
-0.5503360197185508,0,21,2,0.463120406310317,0,0.8306508308051214,-0.10527437459868337,1.2844744690250358,68,1,0,1
0.12082561545573821,1,11,1,-0.6631641108046386,0,2.377155142211941,-0.10527437459868337,0.05091884438249994,10,2,2,1
-0.8653873752443062,0,40,1,0.6320630838775603,2,-0.9449652304397456,-0.10527437459868337,-1.046009305312047,179,0,1,0
-0.8086318001679752,1,26,1,1.4204622458580292,0,0.08603764383146749,-0.10527437459868337,0.4664037526525172,76,0,1,1
-0.636447926730915,1,18,1,0.35049195459882143,2,0.257871456210003,-0.10527437459868337,-0.935767055616894,178,1,0,0
-0.18136487084089778,1,22,0,-0.6068498849488907,1,0.6588170184265858,-0.10527437459868337,-1.286617430831955,351,2,2,2
-0.6035368824924234,1,3,1,1.702033375136768,2,2.133723908009016,-0.10527437459868337,0.14410132607167211,139,1,1,3
0.9144850330080054,0,6,2,0.463120406310317,2,0.6158585653319519,9.498987800327424,-0.9783804302421562,166,3,0,3
0.107964746226619,1,15,1,-0.775792562516134,1,-1.1883964646426708,-0.10527437459868337,-0.2710797710566752,142,2,2,3
0.018098423973456033,1,11,0,-1.282620595217864,3,-0.14307410600657985,-0.10527437459868337,-0.9073117951275944,75,2,2,1
1.9992713940728526,1,15,1,-0.775792562516134,1,-1.4604666675753522,-0.10527437459868337,0.44170493670301947,172,3,2,0
-0.6316151156230783,1,20,1,0.6320630838775603,2,-0.32922740274999335,-0.10527437459868337,0.104667669751177,71,1,1,1
-0.39991976656059014,1,6,2,1.7583476009925159,2,-1.088160074088525,-0.10527437459868337,0.06007437336367533,7,1,1,1
-0.06565698836649196,1,10,1,-1.282620595217864,3,-1.1883964646426708,-0.10527437459868337,-1.0831437807044797,29,2,2,1
-0.43075390024034205,1,6,2,-1.1699921435063685,3,-1.4318276988455962,-0.10527437459868337,-0.8506226958285175,74,1,2,1
-0.815142115957871,1,32,1,-1.057363691794873,3,-1.503425120669986,-0.10527437459868337,-1.1128323084553045,288,0,2,2
2.0579441173572515,1,3,0,-1.4515632727851073,3,0.6444975340617078,-0.10527437459868337,-1.117304511447515,255,3,2,0
-0.16079546819184046,1,31,2,1.476776471713777,2,-1.0452016209938912,-0.10527437459868337,-1.011125092104526,87,2,1,3
-0.971150051389362,0,30,2,0.5194346321660648,1,-0.9306457460748676,-0.10527437459868337,-1.1285867184203806,6,0,1,1
1.8489749626778962,1,30,2,-0.2126503039586563,0,0.057398675101711566,-0.10527437459868337,2.408431511645448,124,3,0,3
0.7038383736465916,1,0,0,0.7446915355890559,0,-0.5297001838582848,-0.10527437459868337,1.785876138291065,342,3,1,2
0.09246779821140691,1,17,1,1.5894049234252725,2,-0.2719494652904815,-0.10527437459868337,0.7146432021038664,97,2,1,3
-0.664566100449238,0,41,1,-1.4515632727851073,3,1.1743184555621924,-0.10527437459868337,-0.8129835849804293,269,1,2,2
-0.30206532677381265,1,19,0,0.8010057614448036,0,2.5776279233202324,-0.10527437459868337,0.5712031485045307,233,1,1,0
0.4868411608459539,1,32,0,0.8010057614448036,1,-0.14307410600657985,-0.10527437459868337,-0.48907971322908605,118,3,1,3
3.0537029085099654,1,17,2,1.8709760527040113,2,-0.8876872929802337,-0.10527437459868337,0.15865851416491314,21,3,1,1
1.4100678447934483,1,23,0,0.969948439012047,2,-0.9592847148046235,-0.10527437459868337,-0.9645544486254769,351,3,1,2
-1.0639320365422942,0,30,0,0.8573199873005514,1,1.8043757676168226,-0.10527437459868337,-0.9958778922657971,329,0,1,2
-0.2453097516974817,1,20,0,-0.38159298152589965,0,1.661180923968043,-0.10527437459868337,0.7114609091284071,240,2,0,0
-0.20349195640900988,0,21,1,0.23786350288732588,0,0.31514939366951483,-0.10527437459868337,1.217836842171611,213,2,0,0
0.6692897653137088,0,19,1,-0.10002185224716076,0,-0.2576299809256035,-0.10527437459868337,1.34352969069017,326,3,0,2
0.012986028751942644,0,41,2,-1.1136779176506206,3,-1.3602302770212065,-0.10527437459868337,-1.2401497741805907,241,2,2,0
0.8436304304848451,1,17,1,0.40680618045456923,1,0.18627403438561319,-0.10527437459868337,0.6119112668176246,63,3,0,1
-1.0944466455207016,0,20,1,0.2941777287430737,0,0.17195455002073523,-0.10527437459868337,1.615708428236842,228,0,0,0
-0.3112516619374694,1,7,1,1.3641480200022813,2,0.6588170184265858,-0.10527437459868337,0.5547947721836559,163,1,1,3
-1.02630800295897,1,40,1,0.969948439012047,2,-0.6299365744124305,-0.10527437459868337,-0.6044017881997897,291,0,1,2
-0.6537422011911904,1,11,2,0.969948439012047,2,-1.2456744021021826,-0.10527437459868337,0.4029509934452436,92,1,1,3
0.8618832790491542,1,7,1,0.463120406310317,2,1.675500408332921,-0.10527437459868337,0.598100733225098,98,3,0,3
0.12018656605304917,1,20,0,-1.4515632727851073,3,-1.503425120669986,-0.10527437459868337,-1.0435067253993071,205,2,2,0
-1.0629734624382605,1,1,2,-0.10002185224716076,0,0.601539080967074,-0.10527437459868337,0.2180535923614073,237,0,0,0
0.14578848274828346,1,40,1,0.8010057614448036,1,0.45834423731829443,-0.10527437459868337,0.5539708775621779,139,2,1,3
-0.9039300423439961,1,39,1,1.0825768907235425,2,-0.17171307473633576,-0.10527437459868337,-0.04294849971077586,120,0,1,3
-0.5445446345066804,1,22,1,0.8573199873005514,1,-0.2719494652904815,-0.10527437459868337,0.776909038122073,349,1,1,2
0.042821647739992856,1,10,0,1.3078337941465337,2,-0.801770386790966,-0.10527437459868337,-0.8655918312324975,217,2,1,0
2.089816706316373,1,28,0,-0.775792562516134,1,-0.1573935903714578,-0.10527437459868337,1.1715391137859261,26,3,2,1
0.8316482541844233,1,15,0,0.06892082532008256,1,0.34378836239927074,-0.10527437459868337,0.3248045885980468,322,3,0,2
0.973876686870429,1,18,0,0.5194346321660648,0,1.3604717523056058,-0.10527437459868337,1.1154756594650341,68,3,1,1
0.17762113111973732,0,33,0,1.0262626648677948,2,-0.8304093555207219,-0.10527437459868337,0.21864834129128669,218,2,1,0
0.11028130031136714,1,32,0,1.1388911165792903,0,0.5585806278724401,-0.10527437459868337,2.168194138705205,112,2,1,3
0.618125872510908,1,12,0,-0.2689645298144041,0,0.37242733112902665,-0.10527437459868337,1.645381507963514,322,3,0,2
1.6650485564664228,1,25,0,0.9136342131562992,2,-0.6728950275070643,-0.10527437459868337,-0.9579323956053468,60,3,1,1
-0.640881331962071,1,21,0,0.5757488580218125,1,0.7447339246158536,-0.10527437459868337,0.4110689301374951,351,1,1,2
0.4373148321375442,0,11,2,0.6883773097333081,0,0.42970526858853847,-0.10527437459868337,0.5317514694891906,266,2,1,2
-0.8085519189926391,1,1,0,-1.1136779176506206,3,1.1886379399270703,-0.10527437459868337,-1.2073407455509177,83,0,2,1
-0.32575009526097964,1,30,1,1.702033375136768,2,-0.28626894965535943,-0.10527437459868337,0.5699183878291632,205,1,1,0
-0.5696273235622299,1,13,0,0.2941777287430737,0,-0.18603255910121375,-0.10527437459868337,0.8460054754864718,283,1,0,2
2.4480438371113147,0,19,2,-0.6631641108046386,1,0.601539080967074,-0.10527437459868337,0.007970762567262429,69,3,2,1
0.3353065712332871,1,29,0,1.0262626648677948,0,0.8736092838997552,-0.10527437459868337,0.7300732035617357,224,2,1,0
-0.5821686680900046,1,5,1,-0.043707626391412985,0,-1.102479558453403,-0.10527437459868337,0.19659371214259505,49,1,0,1
0.831528432421419,0,25,2,1.7583476009925159,2,-1.1740769802777928,-0.10527437459868337,-0.5240797866177522,99,3,1,3
1.0805979371195187,1,8,0,1.0825768907235425,2,0.17195455002073523,-0.10527437459868337,0.26925606841557853,248,3,1,0
0.7188560346097868,1,41,2,-0.9447352400833774,1,-1.489105636305108,-0.10527437459868337,0.8260363295983967,90,3,2,3
0.9143252706573333,1,6,0,0.7446915355890559,1,-0.7874509024260881,-0.10527437459868337,-1.2564088196013223,316,3,1,2
0.8358420158895707,1,16,1,0.6883773097333081,2,0.00012073764219972925,-0.10527437459868337,-0.6684904910680168,219,3,1,0
